Kode;Tgl Surat;Jenis Kewajiban;Jenis Sanksi;JumlahDenda;Tahun;Sumber;Kode Saham;Nama Perusahaan;Tanggal Masuk;Tanggal Keluar;Kriteria
SQMI;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SLIS;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SKYB;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SIMA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
RSCH;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PURE;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BEEF;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DEWA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DEAL;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DADA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CTBN;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CPRI;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
COWL;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
COAL;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CBMF;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DLTA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CANI;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BESS;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KOIN;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BATA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BAPI;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARMY;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARKA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARGO;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ALTO;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BLUE;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DUCK;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BEER;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ENRG;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KJEN;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KBRI;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
JSKY;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
IPOL;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
INDX;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
INCO;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ICON;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOTL;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOME;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
IBST;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GOLL;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GEMS;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GAMA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
FIRE;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ETWA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ESTA;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ENVY;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HKMU;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ELTY;09/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SMBR;10/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
GOLD;10/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
RICY;10/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
WOWS;14/11/2023 00:00;Salah Saji Laporan Keuangan;SP2;25000000;2023;Sanksi;;;;;
RMKE;14/11/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
AKKU;15/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
DEAL;15/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
BAPA;17/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
BATA;17/11/2023 00:00;Salah Saji Laporan Keuangan;SP1;;2023;Sanksi;;;;;
POLU;17/11/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
WIKA;17/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
DRMA;21/11/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
TOYS;22/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
TELE;22/11/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
TOPS;22/11/2023 00:00;Salah Saji Laporan Keuangan;SP1;;2023;Sanksi;;;;;
POLU;22/11/2023 00:00;Permintaan Penjelasan;SP3;10000000;2023;Sanksi;;;;;
BAPA;24/11/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
MKTR;24/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
PSDN;24/11/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
POLA;27/11/2023 00:00;Salah Saji Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PRIM;27/11/2023 00:00;Salah Saji Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BCIC;29/11/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BCIC;29/11/2023 00:00;Inkonsistensi Penyampaian Laporan Keuangan;SP2;25000000;2023;Sanksi;;;;;
DEAL;30/11/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
POLU;30/11/2023 00:00;Permintaan Penjelasan;SP3;15000000;2023;Sanksi;;;;;
PUDP;01/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
ZINC;05/12/2023 00:00;Laporan Kesiapan Dana Jatuh Tempo;SP1;;2023;Sanksi;;;;;
POLU;05/12/2023 00:00;Permintaan Penjelasan;SP3;20000000;2023;Sanksi;;;;;
UNSP;05/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
PURE;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MTFN;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MTRA;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
PLAS;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
POOL;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
RANC;08/12/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
MAGP;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
RIMO;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SKYB;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SUGI;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SWAT;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TAYS;08/12/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TDPM;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TECH;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TRAM;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TRIL;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
UNIT;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SIMA;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MABA;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
NUSA;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
LCGP;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ARMY;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
BATA;08/12/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CBMF;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
LMAS;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
CPRI;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
DUCK;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ENVY;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ETWA;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
FUTR;08/12/2023 00:00;Permintaan Penjelasan;SP2;5000000;2023;Sanksi;;;;;
GAMA;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
COWL;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HKMU;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HOME;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HOTL;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
INCO;08/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
JSKY;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
KBRI;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
GOLL;08/12/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
KAEF;13/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
TRGU;18/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
TRGU;18/12/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
PIPA;18/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
BSBK;18/12/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
AIMS;19/12/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
IBFN;19/12/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
BOSS;21/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
BREN;21/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
BTEL;21/12/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
FLMC;28/12/2023 00:00;Laporan Keuangan;SUS;;2023;Sanksi;;;;;
INET;28/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
TDPM;28/12/2023 00:00;Permintaan Penjelasan;SP3;10000000;2023;Sanksi;;;;;
TMPO;28/12/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
POLU;29/12/2023 00:00;Salah Saji Laporan Keuangan;SP2;25000000;2023;Sanksi;;;;;
WOWS;02/01/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
SOSS;02/01/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
WICO;02/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
BTEL;02/01/2024 00:00;Permintaan Penjelasan;SP2;5000000;2024;Sanksi;;;;;
AKPI;02/01/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
GIAA;02/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
KLAS;04/01/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
KAYU;04/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
KOKA;04/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
CAMP;04/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
GTBO;04/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
BAPI;05/01/2024 00:00;Public Expose;SP2;;2024;Sanksi;;;;;
CSMI;05/01/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
LMAS;05/01/2024 00:00;Public Expose;SP2;;2024;Sanksi;;;;;
MDRN;05/01/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
POLY;05/01/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
TDPM;05/01/2024 00:00;Public Expose;SP2;;2024;Sanksi;;;;;
WSKT;08/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
WMUU;08/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
PLAN;08/01/2024 00:00;Permintaan Penjelasan;SP2;5000000;2024;Sanksi;;;;;
GOLD;08/01/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
BTEL;08/01/2024 00:00;Permintaan Penjelasan;SP3;10000000;2024;Sanksi;;;;;
BKDP;08/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
ATIC;08/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
MTFN;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MTRA;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
NUSA;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
PLAS;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
POOL;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
PURE;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TECH;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SIMA;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SKYB;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SUGI;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SWAT;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TDPM;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TRAM;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TRIL;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
UNIT;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
RIMO;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MAGP;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
LMAS;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
ARMY;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
CBMF;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
COWL;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
CPRI;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MABA;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
ENVY;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
GAMA;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
DUCK;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
HKMU;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
HOME;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
HOTL;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
JSKY;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
KBRI;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
LCGP;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
GOLL;09/01/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
PURE;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
PLAS;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
NUSA;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
RIMO;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
MTRA;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
SIMA;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
MTFN;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
STRK;10/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
SUGI;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
TECH;10/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
TECH;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
TRAM;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
TRIL;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
UNIT;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
ZBRA;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
SKYB;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
HKMU;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
MABA;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
ARMY;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
CBMF;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
COWL;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
CPRI;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
DUCK;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
ENVY;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
GOLL;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
GAMA;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
HOME;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
HOTL;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
JSKY;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
KBRI;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
LCGP;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
MAGP;10/01/2024 00:00;Public Expose;SP2;2000000;2024;Sanksi;;;;;
WMUU;15/01/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
EPAC;15/01/2024 00:00;Public Expose;SP2;;2024;Sanksi;;;;;
KETR;15/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
ZINC;15/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
TECH;17/01/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
STRK;17/01/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
ISSP;19/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
MDIA;19/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
TRJA;19/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
VIVA;19/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
VIVA;19/01/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
WSBP;19/01/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
BOSS;22/01/2024 00:00;Laporan Eksplorasi;SP2;;2024;Sanksi;;;;;
TECH;23/01/2024 00:00;Permintaan Penjelasan;SP3;5000000;2024;Sanksi;;;;;
RONY;24/01/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;10000000;2024;Sanksi;;;;;
RIMO;24/01/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;24000000;2024;Sanksi;;;;;
PURE;24/01/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;24000000;2024;Sanksi;;;;;
